Assuming page size is 4 KB

GlobalDibs: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
    3632, 196.896094
    3636, 197.147656
    3640, 197.037500
    3644, 197.257031
    3648, 196.835156
    3652, 197.364062
    3656, 197.289844
    3660, 197.433203
    3664, 197.447266
    3668, 197.669531
    3672, 197.468359
    3676, 197.651172
    3680, 197.588281
    3684, 198.553125
    3688, 197.722266
    3692, 197.930469
    3696, 197.857031
    3700, 198.051953
    3704, 198.441406
    3708, 198.207422
    3712, 198.137891
    3716, 198.368750
    3720, 198.415234
    3724, 198.605078
    3728, 198.519141
    3732, 198.680078
    3736, 198.640625
    3740, 199.503516
    3744, 198.759375
    3748, 198.972266
    3752, 198.860156
    3756, 199.020312
    3760, 198.998437
    3764, 199.193750
    3768, 199.129297
    3772, 199.391797
    3776, 198.951953
    3780, 199.471484
    3784, 199.377344
    3788, 199.625391
    3792, 199.680859
    3796, 199.729688
    3800, 199.687891
    3804, 199.909766
    3808, 199.817578
    3812, 200.217187
    3816, 199.951953
    3820, 200.105078
    3824, 200.103125
    3828, 200.479297
    3832, 200.261328
    3836, 200.445312
    3840, 200.386719
    3844, 200.598828
    3848, 200.640234
    3852, 200.693359
    3856, 200.673828
    3860, 200.872656
    3864, 200.826562
    3868, 201.094922
    3872, 201.030859
    3876, 201.203906
    3880, 201.142969
    3884, 201.576172
    3888, 201.258594
    3892, 201.491406
    3896, 201.384375
    3900, 201.648828
    3904, 201.485156
    3908, 201.669531
    3912, 201.630078
    3916, 201.805859
    3920, 202.528906
    3924, 201.934375
    3928, 201.882422
    3932, 202.064844
    3936, 202.053516
    3940, 201.955078
    3944, 202.207031
    3948, 202.366797
    3952, 202.305859
    3956, 202.628125
    3960, 202.436719
    3964, 202.626563
    3968, 202.583984
    3972, 202.779687
    3976, 202.868750
    3980, 202.822656
    3984, 202.721484
    3988, 202.825000
    3992, 202.848437
    3996, 203.027734
    4000, 202.934766
    4004, 203.171484
    4008, 203.093359
    4012, 202.894531
    4016, 203.211328
    4020, 203.371094
    4024, 203.298828
    4028, 203.469531
    4032, 203.419531
    4036, 203.571875
    4040, 203.562109
    4044, 203.753906
    4048, 203.646875
    4052, 203.831641
    4056, 203.853906
    4060, 204.004297
    4064, 204.000000
    4068, 204.139453
    4072, 204.086328
    4076, 204.322656
    4080, 204.213281
    4084, 204.514844
    4088, 204.324219
    4092, 204.507031
    4096, 204.461328
    4100, 204.677734
    4104, 204.446875
    4108, 204.591406
    4112, 204.453906
    4116, 204.558594
    4120, 204.456641
    4124, 204.568750
    4128, 204.465234
    4132, 204.575391
    4136, 205.000000
    4140, 204.580469
    4144, 204.480078
    4148, 204.575391
    4152, 204.487109
    4156, 203.738281
    4160, 204.489844
    4164, 204.542188
    4168, 204.485547
    4172, 205.012500
    4176, 204.462891
    4180, 204.580469
    4184, 204.453125
    4188, 204.559375
    4192, 204.457422
    4196, 204.565234
    4200, 204.459766
    4204, 204.574219
    4208, 204.246484
    4212, 204.572266
    4216, 204.489844
    4220, 204.589844
    4224, 204.580859
    4228, 204.568359
    4232, 204.471484
    4236, 204.597266
    4240, 204.492188
    4244, 204.725391
    4248, 204.460938
    4252, 204.603125
    4256, 204.466797
    4260, 204.644141
    4264, 204.473437
    4268, 204.553906
    4272, 204.491016
    4276, 204.600391
    4280, 204.492578
    4284, 204.584375
    4288, 204.481641
    4292, 204.591016
    4296, 204.121875
    4300, 204.534375
    4304, 204.477344
    4308, 204.582812
    4312, 205.137891
    4316, 204.554688
    4320, 204.468359
    4324, 204.566016
    4328, 204.443359
    4332, 204.528125
    4336, 204.499219
    4340, 204.548047
    4344, 204.457812
    4348, 204.382031
    4352, 204.451953
    4356, 204.566797
    4360, 204.481641
    4364, 205.237109
    4368, 204.464453
    4372, 204.583203
    4376, 204.442578
    4380, 204.660937
    4384, 204.440234
    4388, 204.555859
    4392, 204.464844
    4396, 204.553906
    4400, 203.790625
    4404, 204.565234
    4408, 204.452344
    4412, 204.553906
    4416, 204.066016
    4420, 204.568750
    4424, 204.484766
    4428, 204.580078
    4432, 204.939844
    4436, 204.572266
    4440, 204.491406
    4444, 204.573828
    4448, 204.458203
    4452, 204.581641
    4456, 204.453125
    4460, 204.569531
    4464, 204.471484
    4468, 204.355078
    4472, 204.466797
    4476, 204.562500
    4480, 204.470313
    4484, 204.558984
    4488, 204.465625
    4492, 204.550781
    4496, 204.449219
    4500, 205.253906
    4504, 204.469141
    4508, 204.570703
    4512, 204.459375
    4516, 204.648047
    4520, 204.448828
    4524, 204.584375
    4528, 204.477734
    4532, 204.582031
    4536, 204.466797
    4540, 204.576953
    4544, 204.485938
    4548, 204.562109
    4552, 204.113672
    4556, 204.595703
    4560, 204.448438
    4564, 204.578906
    4568, 204.537891
    4572, 204.521875
    4576, 204.480469
    4580, 204.586719
    4584, 205.324219
    4588, 204.582422
    4592, 204.472266
    4596, 204.578516
    4600, 204.707812
    4604, 204.589844
    4608, 204.479297
    4612, 204.581250
    4616, 204.492188
    4620, 204.582812
    4624, 204.498047
    4628, 204.570312
    4632, 204.464453
    4636, 204.542578
    4640, 204.458203
    4644, 204.547266
    4648, 204.448828
    4652, 204.445703
    4656, 204.473047
    4660, 204.567187
    4664, 204.464453
    4668, 205.028906
    4672, 204.477734
    4676, 204.584375
    4680, 204.466406
    4684, 204.181641
    4688, 204.483203
    4692, 204.588672
    4696, 204.459766
    4700, 204.776172
    4704, 204.476172
